Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),16.83,16.79,16.87,16.80,16.81,16.81,16.82,16.84,16.85,16.86,16.86,16.87,0.02
HTTP Data Sent (KB),361.10,282.98,502.43,283.01,283.07,283.13,283.22,318.51,502.17,502.28,502.34,502.41,89.86
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12218.62,10584.02,13705.08,10748.76,10986.70,11333.34,11699.68,12166.42,12837.66,13305.20,13366.78,13569.08,735.48
HTTP Receiving (ms),11371.80,9814.05,12866.81,9936.96,10144.51,10500.81,10887.41,11379.94,11947.78,12374.50,12469.42,12689.04,715.90
HTTP Sending (ms),0.14,0.12,0.29,0.12,0.13,0.13,0.13,0.13,0.14,0.15,0.15,0.22,0.02
HTTP Total Time (ms),12218.62,10584.02,13705.08,10748.76,10986.70,11333.34,11699.68,12166.42,12837.66,13305.20,13366.78,13569.08,735.48
HTTP Waiting (TTFB) (ms),846.67,606.76,1042.77,641.43,697.70,715.11,769.56,851.52,919.14,970.59,1015.44,1039.38,97.27
Image Latency (ms/image),12218.67,10584.07,13705.14,10748.81,10986.75,11333.40,11699.77,12166.47,12837.71,13305.26,13366.83,13569.13,735.48
Image Throughput (images/sec),0.08,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.00
Input Sequence Length (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Inter Chunk Latency (ms),180.50,46.24,526.06,61.96,74.97,87.13,103.90,182.60,213.17,304.75,311.97,404.83,82.79
Inter Token Latency (ms),180.50,155.78,204.24,157.73,161.02,166.68,172.82,180.63,189.65,196.42,197.93,201.41,11.36
Number of Images (images),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Output Token Count (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Output Token Throughput Per User (tokens/sec/user),5.56,4.90,6.42,4.97,5.05,5.09,5.27,5.54,5.79,6.00,6.21,6.34,0.35
Prefill Throughput Per User (tokens/sec/user),1071.33,858.13,1474.59,860.93,881.62,921.97,973.61,1050.82,1162.74,1251.22,1282.57,1399.15,127.79
Request Latency (ms),12218.67,10584.07,13705.14,10748.81,10986.75,11333.40,11699.77,12166.47,12837.71,13305.26,13366.83,13569.13,735.48
Time to First Output Token (ms),846.87,606.95,1042.96,641.62,697.88,715.31,769.73,851.71,919.33,970.78,1015.64,1039.58,97.26
Time to First Token (ms),846.87,606.95,1042.96,641.62,697.88,715.31,769.73,851.71,919.33,970.78,1015.64,1039.58,97.26
Time to Second Token (ms),184.52,77.07,418.60,79.13,82.85,95.13,104.82,198.29,208.37,301.64,313.04,410.84,84.83
Usage Completion Tokens (tokens),64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0.00
Usage Prompt Tokens (tokens),895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,895.00,0.00
Usage Total Tokens (tokens),959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,959.00,0.00

Metric,Value
Benchmark Duration (sec),611.05
Maximum Response Timestamp (ns),1777674274981427456.00
Minimum Request Timestamp (ns),1777673663933587968.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),5.24
Request Count,50.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),44750.00
Total Output Sequence Length (tokens),3200.00
Total Output Tokens (tokens),3200.00
Total Token Throughput (tokens/sec),78.47
Total Usage Completion Tokens (tokens),3200.00
Total Usage Prompt Tokens (tokens),44750.00
Total Usage Total Tokens (tokens),47950.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std,Hostname
localhost,1,NVIDIA A100-SXM4-40GB,GPU-1a07abdb-bb32-41a8-9ac5-ea81aceb50f3,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,GPU Power Usage (W),114.34,105.37,233.70,105.65,105.65,105.65,105.65,105.89,110.98,141.38,164.32,182.18,18.64,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,Energy Consumption (MJ),0.07,,,,,,,,,,,,,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,GPU Utilization (%),11.70,0.00,100.00,0.00,0.00,0.00,4.00,9.00,14.00,21.00,30.00,91.82,14.63,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,GPU Memory Used (GB),39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,GPU Temperature (°C),35.83,35.00,38.00,35.00,35.00,35.00,36.00,36.00,36.00,36.00,36.00,37.00,0.45,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,Memory Utilization (%),3.26,0.00,10.00,0.00,0.00,0.00,3.00,3.00,4.00,6.00,6.00,10.00,2.01,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,SM Utilization (%),10.88,8.00,16.00,9.00,9.00,9.00,10.00,11.00,12.00,13.00,13.00,15.00,1.31,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-07e0922a-ca77-77fc-d551-975e074d4a7c,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,GPU Power Usage (W),114.41,104.62,288.17,104.85,104.85,104.85,104.85,105.09,111.12,142.43,168.59,183.61,20.59,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,Energy Consumption (MJ),0.07,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,GPU Utilization (%),11.42,0.00,100.00,0.00,0.00,0.00,4.00,8.00,13.00,21.00,32.00,85.64,13.71,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,GPU Memory Used (GB),39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,39.26,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,GPU Temperature (°C),32.91,32.00,35.00,32.00,32.00,32.00,33.00,33.00,33.00,33.00,33.00,34.00,0.40,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,Memory Utilization (%),3.26,0.00,10.00,0.00,0.00,0.00,3.00,3.00,4.00,6.00,6.00,8.00,1.91,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,SM Utilization (%),10.44,7.00,14.00,8.00,9.00,9.00,10.00,10.00,11.00,12.00,13.00,14.00,1.28,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-83ea7693-dec9-433c-3eee-623a3e99d973,Power Violation (us),0.00,,,,,,,,,,,,,localhost
